NumNodes = 45;
NumAgents = 33;
Pi = 3241.000000;
wu = [0.000000 0.043605 0.046512 0.049419 0.017442 0.002907 0.040698 0.031977 0.002907 0.031977 0.017442 0.037791 0.046512 0.055233 0.014535 0.014535 0.034884 0.043605 0.008721 0.008721 0.055233 0.011628 0.055233 0.049419 0.049419 0.026163 0.020349 0.052326 0.008721 0.002907 0.031977 0.046512 0.040698];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    52,     8,    12,    27>,
<    2,     4,    11,     7,    11,     2>,
<    2,     5,   136,     8,    18,    28>,
<    2,     6,    42,     6,    13,     3>,
<    2,     7,   119,     3,    12,    27>,
<    2,     8,   182,     8,    27,    18>,
<    2,     9,   162,    10,    18,    30>,
<    6,    10,   112,     3,    17,    26>,
<    2,    11,    50,     3,     4,    11>,
<    2,    12,   149,     2,     3,    26>,
<   13,    14,    11,     7,    22,    32>,
<    4,    15,   176,     9,    15,    27>,
<   16,    17,    60,     7,    14,     5>,
<    3,    18,    98,     9,    22,    33>,
<    2,    19,    15,    10,    12,    31>,
<    2,    20,    68,     3,     3,    32>,
<   21,    22,    31,     6,    24,     6>,
<    4,    23,    64,     7,    15,    17>,
<    3,    24,    75,     5,    14,    25>,
<    3,    25,   169,     7,    20,     5>,
<    5,    26,   160,    10,    11,    16>,
<   27,    28,    24,     6,     9,    25>,
<   29,    30,    55,     7,    23,    18>,
<   31,    30,   187,     4,    15,    10>,
<   32,    30,   129,     3,     3,     8>,
<   33,    34,   104,     1,    12,    11>,
<   25,    35,   135,     7,    22,    17>,
<   28,    36,    68,     7,    19,    21>,
<   30,    36,   110,     5,     7,    24>,
<   35,    36,   131,     2,     4,    31>,
<   37,    36,    70,     2,    12,     4>,
<   38,    36,    71,     9,    13,    14>,
<   39,    36,   181,     9,    21,    14>,
<   34,    36,    66,     2,    19,    14>,
<   40,    36,   190,     8,     9,    24>,
<   41,    36,   171,    10,    18,    33>,
<   42,    36,    78,     7,    20,    28>,
<   43,    36,   168,     4,    17,    24>,
<   44,    36,    68,    10,    24,     2>,
<   10,    36,    45,     9,    28,    32>,
<   36,    45,     0,     0,     0,     1>,
<    3,    16,     0,     0,     0,     1>,
<    3,    21,     0,     0,     0,     1>,
<    3,    27,     0,     0,     0,     1>,
<    3,    31,     0,     0,     0,     1>,
<    3,    33,     0,     0,     0,     1>,
<    3,    43,     0,     0,     0,     1>,
<    3,    44,     0,     0,     0,     1>,
<    4,    13,     0,     0,     0,     1>,
<    4,    33,     0,     0,     0,     1>,
<    5,    13,     0,     0,     0,     1>,
<    5,    21,     0,     0,     0,     1>,
<    5,    32,     0,     0,     0,     1>,
<    5,    33,     0,     0,     0,     1>,
<    5,    39,     0,     0,     0,     1>,
<    5,    43,     0,     0,     0,     1>,
<    6,    21,     0,     0,     0,     1>,
<    6,    32,     0,     0,     0,     1>,
<    6,    25,     0,     0,     0,     1>,
<    6,    43,     0,     0,     0,     1>,
<    6,    44,     0,     0,     0,     1>,
<    7,    27,     0,     0,     0,     1>,
<    7,    31,     0,     0,     0,     1>,
<    7,    32,     0,     0,     0,     1>,
<    7,    33,     0,     0,     0,     1>,
<    7,    25,     0,     0,     0,     1>,
<    7,    37,     0,     0,     0,     1>,
<    7,    38,     0,     0,     0,     1>,
<    7,    39,     0,     0,     0,     1>,
<    7,    40,     0,     0,     0,     1>,
<    7,    41,     0,     0,     0,     1>,
<    7,    43,     0,     0,     0,     1>,
<    8,    13,     0,     0,     0,     1>,
<    8,    29,     0,     0,     0,     1>,
<    8,    33,     0,     0,     0,     1>,
<    8,    39,     0,     0,     0,     1>,
<    9,    16,     0,     0,     0,     1>,
<    9,    27,     0,     0,     0,     1>,
<    9,    29,     0,     0,     0,     1>,
<    9,    32,     0,     0,     0,     1>,
<    9,    39,     0,     0,     0,     1>,
<    9,    34,     0,     0,     0,     1>,
<    9,    43,     0,     0,     0,     1>,
<   10,    27,     0,     0,     0,     1>,
<   10,    29,     0,     0,     0,     1>,
<   10,    31,     0,     0,     0,     1>,
<   10,    35,     0,     0,     0,     1>,
<   10,    37,     0,     0,     0,     1>,
<   10,    39,     0,     0,     0,     1>,
<   10,    34,     0,     0,     0,     1>,
<   10,    41,     0,     0,     0,     1>,
<   10,    42,     0,     0,     0,     1>,
<   11,    31,     0,     0,     0,     1>,
<   11,    28,     0,     0,     0,     1>,
<   11,    35,     0,     0,     0,     1>,
<   11,    37,     0,     0,     0,     1>,
<   11,    38,     0,     0,     0,     1>,
<   11,    39,     0,     0,     0,     1>,
<   11,    34,     0,     0,     0,     1>,
<   11,    40,     0,     0,     0,     1>,
<   11,    41,     0,     0,     0,     1>,
<   11,    42,     0,     0,     0,     1>,
<   12,    21,     0,     0,     0,     1>,
<   12,    27,     0,     0,     0,     1>,
<   12,    32,     0,     0,     0,     1>,
<   12,    40,     0,     0,     0,     1>,
<   12,    41,     0,     0,     0,     1>,
<   12,    44,     0,     0,     0,     1>,
<   14,    16,     0,     0,     0,     1>,
<   14,    31,     0,     0,     0,     1>,
<   14,    37,     0,     0,     0,     1>,
<   15,    21,     0,     0,     0,     1>,
<   15,    39,     0,     0,     0,     1>,
<   15,    40,     0,     0,     0,     1>,
<   15,    44,     0,     0,     0,     1>,
<   17,    28,     0,     0,     0,     1>,
<   17,    30,     0,     0,     0,     1>,
<   17,    35,     0,     0,     0,     1>,
<   17,    38,     0,     0,     0,     1>,
<   17,    40,     0,     0,     0,     1>,
<   17,    41,     0,     0,     0,     1>,
<   17,    42,     0,     0,     0,     1>,
<   18,    29,     0,     0,     0,     1>,
<   18,    32,     0,     0,     0,     1>,
<   18,    28,     0,     0,     0,     1>,
<   18,    37,     0,     0,     0,     1>,
<   18,    39,     0,     0,     0,     1>,
<   19,    27,     0,     0,     0,     1>,
<   19,    35,     0,     0,     0,     1>,
<   19,    37,     0,     0,     0,     1>,
<   19,    40,     0,     0,     0,     1>,
<   19,    42,     0,     0,     0,     1>,
<   20,    27,     0,     0,     0,     1>,
<   20,    30,     0,     0,     0,     1>,
<   20,    35,     0,     0,     0,     1>,
<   20,    37,     0,     0,     0,     1>,
<   20,    38,     0,     0,     0,     1>,
<   22,    28,     0,     0,     0,     1>,
<   22,    30,     0,     0,     0,     1>,
<   22,    35,     0,     0,     0,     1>,
<   22,    37,     0,     0,     0,     1>,
<   22,    38,     0,     0,     0,     1>,
<   23,    27,     0,     0,     0,     1>,
<   23,    37,     0,     0,     0,     1>,
<   23,    34,     0,     0,     0,     1>,
<   23,    43,     0,     0,     0,     1>,
<   24,    29,     0,     0,     0,     1>,
<   24,    28,     0,     0,     0,     1>,
<   24,    39,     0,     0,     0,     1>,
<   24,    34,     0,     0,     0,     1>,
<   25,    28,     0,     0,     0,     1>,
<   25,    30,     0,     0,     0,     1>,
<   25,    37,     0,     0,     0,     1>,
<   26,    29,     0,     0,     0,     1>,
<   26,    28,     0,     0,     0,     1>,
<   26,    35,     0,     0,     0,     1>,
<   26,    37,     0,     0,     0,     1>
};
/*
digraph AoA_Network {
node [shape = circle];
rankdir=LR;

     1 ->   2 [label = "a=1, p=<0, 0>, c=0" ];
     2 ->   3 [label = "a=27, p=<8, 12>, c=52" ];
     2 ->   4 [label = "a=2, p=<7, 11>, c=11" ];
     2 ->   5 [label = "a=28, p=<8, 18>, c=136" ];
     2 ->   6 [label = "a=3, p=<6, 13>, c=42" ];
     2 ->   7 [label = "a=27, p=<3, 12>, c=119" ];
