NumNodes = 44;
NumAgents = 5;
Pi = 2655.000000;
wu = [0.000000 0.216216 0.135135 0.297297 0.351351];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   182,     2,    10,     3>,
<    3,     4,   194,    10,    11,     3>,
<    2,     5,    13,     6,     6,     3>,
<    2,     6,    35,     3,    16,     2>,
<    2,     7,    42,     2,     3,     3>,
<    2,     8,    79,     5,    20,     2>,
<    2,     9,   111,     2,    17,     5>,
<    2,    10,    17,     4,     6,     3>,
<    7,    11,   109,     5,     7,     2>,
<    2,    12,    83,     5,    16,     4>,
<    2,    13,    91,     7,    24,     3>,
<    2,    14,    85,     7,    11,     5>,
<    4,    15,    53,     2,    20,     2>,
<    5,    16,   184,     2,    14,     3>,
<    4,    17,    32,     4,     7,     5>,
<   18,    19,    20,     4,    20,     2>,
<    4,    20,   107,     9,    22,     2>,
<    2,    21,    15,     3,     3,     4>,
<   22,    23,   118,     9,    22,     4>,
<    6,    24,    27,     9,    24,     5>,
<   25,    26,   124,     5,    17,     5>,
<   27,    28,   141,     7,    25,     5>,
<    5,    29,    16,     6,    16,     5>,
<   30,    31,    90,    10,    27,     5>,
<   31,    32,   139,     1,    13,     2>,
<   33,    32,    14,     7,    19,     4>,
<   32,    34,    29,     2,    17,     3>,
<   26,    34,   191,     6,    15,     2>,
<   28,    34,    98,    10,    21,     2>,
<   35,    34,   190,     7,     7,     3>,
<   36,    34,    45,     9,    17,     5>,
<   37,    34,   123,    10,    15,     4>,
<   38,    34,    18,     1,    11,     5>,
<   23,    34,   104,    10,    27,     2>,
<   39,    34,   131,     8,    17,     2>,
<   29,    34,   123,     2,    12,     5>,
<   40,    34,    85,     8,    13,     2>,
<   41,    34,    76,     2,    15,     4>,
<   42,    34,    69,     2,    16,     4>,
<   43,    34,   169,     4,    15,     3>,
<   34,    44,     0,     0,     0,     1>,
<    3,    22,     0,     0,     0,     1>,
<    4,    18,     0,     0,     0,     1>,
<    4,     6,     0,     0,     0,     1>,
<    4,    25,     0,     0,     0,     1>,
<    4,    27,     0,     0,     0,     1>,
<    4,    23,     0,     0,     0,     1>,
<    4,    29,     0,     0,     0,     1>,
<    4,    41,     0,     0,     0,     1>,
<    4,    42,     0,     0,     0,     1>,
<    4,    43,     0,     0,     0,     1>,
<    5,     7,     0,     0,     0,     1>,
<    5,    22,     0,     0,     0,     1>,
<    5,    33,     0,     0,     0,     1>,
<    5,    40,     0,     0,     0,     1>,
<    5,    41,     0,     0,     0,     1>,
<    5,    42,     0,     0,     0,     1>,
<    5,    43,     0,     0,     0,     1>,
<    6,    25,     0,     0,     0,     1>,
<    6,    30,     0,     0,     0,     1>,
<    6,    33,     0,     0,     0,     1>,
<    6,    28,     0,     0,     0,     1>,
<    6,    36,     0,     0,     0,     1>,
<    6,    37,     0,     0,     0,     1>,
<    6,    38,     0,     0,     0,     1>,
<    6,    23,     0,     0,     0,     1>,
<    6,    39,     0,     0,     0,     1>,
<    6,    29,     0,     0,     0,     1>,
<    6,    42,     0,     0,     0,     1>,
<    7,    22,     0,     0,     0,     1>,
<    7,    43,     0,     0,     0,     1>,
<    8,    18,     0,     0,     0,     1>,
<    8,    33,     0,     0,     0,     1>,
<    8,    36,     0,     0,     0,     1>,
<    8,    23,     0,     0,     0,     1>,
<    8,    39,     0,     0,     0,     1>,
<    8,    40,     0,     0,     0,     1>,
<    8,    41,     0,     0,     0,     1>,
<    8,    42,     0,     0,     0,     1>,
<    9,    25,     0,     0,     0,     1>,
<    9,    30,     0,     0,     0,     1>,
<    9,    33,     0,     0,     0,     1>,
<    9,    28,     0,     0,     0,     1>,
<    9,    35,     0,     0,     0,     1>,
<    9,    37,     0,     0,     0,     1>,
<    9,    29,     0,     0,     0,     1>,
<    9,    40,     0,     0,     0,     1>,
<    9,    41,     0,     0,     0,     1>,
<   10,    27,     0,     0,     0,     1>,
<   10,    30,     0,     0,     0,     1>,
<   10,    26,     0,     0,     0,     1>,
