NumNodes = 77;
NumAgents = 6;
Pi = 5298.000000;
wu = [0.000000 0.179487 0.025641 0.102564 0.282051 0.410257];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    24,     1,    19,     3>,
<    2,     4,    51,     4,     7,     6>,
<    2,     5,    57,     6,    10,     5>,
<    2,     6,   154,     2,     2,     3>,
<    2,     7,   175,     3,    19,     6>,
<    2,     8,    78,    10,    13,     5>,
<    2,     9,   137,     8,    16,     6>,
<    2,    10,    83,     5,    22,     2>,
<    2,    11,   104,     1,     8,     4>,
<    2,    12,    69,    10,    26,     4>,
<    3,    13,    26,     8,    15,     5>,
<   14,    15,    81,     9,    19,     3>,
<    2,    16,   189,     1,    15,     5>,
<    2,    17,    22,     7,    22,     5>,
<    3,    18,    95,     3,    17,     3>,
<    4,    19,    32,     2,    20,     3>,
<    4,    20,   107,     8,    14,     3>,
<   21,    22,   193,     4,    22,     4>,
<   23,    24,    52,     5,     6,     6>,
<   25,    26,    33,     5,    17,     3>,
<    9,    27,    59,     3,    13,     3>,
<    2,    28,   133,     9,    25,     2>,
<    5,    29,   172,     1,    20,     2>,
<    2,    30,    85,     9,    15,     4>,
<    6,    31,    46,    10,    23,     6>,
<   32,    33,    46,     9,    14,     3>,
<   15,    34,   194,     6,    11,     6>,
<   35,    36,   154,     6,    13,     3>,
<   37,    38,   165,     3,    18,     6>,
<   39,    40,    37,     4,    22,     6>,
<   41,    42,   130,     1,     5,     6>,
<   43,    44,   164,     7,    23,     2>,
<   45,    46,   130,     8,    14,     3>,
<   47,    48,    75,     8,    12,     3>,
<   49,    50,   123,    10,    17,     2>,
<   51,    52,    83,     1,    12,     4>,
<   20,    52,    54,     6,    16,     5>,
<    3,    53,    19,     6,    24,     6>,
<   54,    55,   123,     2,    17,     2>,
<   56,    57,   109,    10,    21,     6>,
<   58,    57,    41,     9,     9,     5>,
<   59,    57,    78,    10,    14,     4>,
<   57,    60,   148,     4,     9,     3>,
<   55,    60,    47,     5,    17,     2>,
<   61,    60,   104,     5,    24,     3>,
<   62,    60,    33,     2,     8,     6>,
<   63,    60,    35,     7,    14,     4>,
<   64,    60,    89,     2,    20,     2>,
<   65,    60,    61,     5,    24,     6>,
<   66,    60,   146,     6,    25,     6>,
<   67,    60,   138,     5,    12,     2>,
<   68,    60,   169,     1,     1,     2>,
<   69,    60,   185,     6,    11,     3>,
<   70,    60,    68,     2,    20,     2>,
<   71,    60,   164,     6,    14,     4>,
<   72,    60,   168,    10,    17,     4>,
<   73,    60,   128,     3,     6,     5>,
<   74,    60,   134,     7,    21,     2>,
