NumNodes = 75;
NumAgents = 6;
Pi = 4981.000000;
wu = [0.000000 0.225000 0.125000 0.475000 0.100000 0.075000];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    59,     2,     8,     6>,
<    2,     4,   172,     9,    12,     5>,
<    2,     5,    85,     6,    12,     6>,
<    2,     6,   185,     1,    12,     5>,
<    2,     7,   148,     7,    17,     6>,
<    2,     8,   104,    10,    12,     5>,
<    2,     9,    61,     3,    10,     3>,
<    2,    10,    65,     9,    26,     5>,
<    2,    11,    71,     1,     5,     6>,
<    2,    12,   115,     2,    16,     2>,
<    2,    13,    61,     1,     5,     6>,
<    2,    14,    55,     5,    12,     5>,
<    4,    15,   109,     3,    13,     2>,
<    2,    16,   121,     1,     8,     2>,
<   17,    18,   146,     7,    18,     2>,
<    2,    19,    82,     1,     5,     4>,
<    2,    20,   118,     6,    20,     4>,
<   21,    22,    23,     1,    18,     4>,
<    3,    23,   194,     5,     7,     5>,
<   24,    25,   158,     4,    14,     3>,
<   26,    27,    73,     8,    10,     5>,
<   28,    29,   174,     2,    19,     2>,
<    2,    30,   114,     9,    26,     2>,
<   31,    32,   105,     2,    11,     6>,
<   33,    34,    11,     2,     8,     6>,
<   35,    36,    91,     4,     8,     4>,
<   37,    38,   137,     3,    11,     2>,
<   39,    40,    18,     9,    12,     5>,
<   13,    41,    38,     8,    23,     3>,
<   42,    43,   126,     4,    10,     5>,
<   44,    45,    10,     5,    20,     2>,
<   46,    47,   177,     7,    16,     3>,
<   48,    49,    33,     2,     7,     2>,
<   50,    51,   113,    10,    19,     6>,
<   52,    53,    90,     3,    11,     6>,
<    2,    54,    11,    10,    16,     3>,
<    2,    55,   145,     1,    13,     3>,
<   49,    56,    44,     9,    24,     6>,
<   53,    56,    71,     7,    11,     3>,
<   55,    56,   123,     8,    18,     4>,
<   57,    56,    19,    10,    10,     5>,
<   58,    56,   133,     4,    11,     6>,
<   59,    56,    16,    10,    22,     4>,
<   51,    56,   147,     9,    19,     5>,
<   60,    56,    96,     1,     9,     3>,
<   61,    56,   184,     3,    18,     5>,
<   62,    56,    27,     4,    13,     3>,
<   63,    56,    38,     6,    24,     5>,
<   64,    56,    21,     8,    19,     3>,
<   65,    56,    35,     8,    10,     5>,
<   54,    56,    40,     8,    18,     4>,
