NumNodes = 79;
NumAgents = 6;
Pi = 6062.000000;
wu = [0.000000 0.289474 0.078947 0.473684 0.105263 0.052632];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    99,     2,     5,     5>,
<    2,     4,    26,     7,    17,     5>,
<    2,     5,    99,     1,    12,     6>,
<    2,     6,    85,     8,    26,     3>,
<    2,     7,   191,     8,    21,     2>,
<    2,     8,   197,     6,    16,     3>,
<    2,     9,   129,     9,    22,     4>,
<    2,    10,   152,     1,    15,     6>,
<    2,    11,   166,     2,     8,     6>,
<    5,    12,    93,     5,    12,     4>,
<    2,    13,    63,     9,    22,     6>,
<    2,    14,    61,     5,     7,     5>,
<    4,    15,   110,     1,     6,     3>,
<    2,    16,    56,     4,    18,     5>,
<   17,    18,   139,     5,    13,     2>,
<    4,    19,   107,     8,    10,     3>,
<    2,    20,    93,     2,    19,     5>,
<    4,    21,   182,    10,    29,     3>,
<    3,    22,   144,     9,    12,     2>,
<   23,    24,   134,     5,    11,     2>,
<   25,    26,   159,     4,     9,     3>,
<   27,    28,   101,     4,    18,     5>,
<    2,    29,   195,     4,    10,     2>,
<   30,    31,    65,     2,     6,     6>,
<    2,    32,   163,     6,     7,     2>,
<   33,    34,   159,     6,    15,     4>,
<   35,    36,   197,     6,    24,     6>,
<   37,    38,    21,    10,    27,     3>,
<   39,    40,    79,     5,    11,     5>,
<   41,    42,   154,     6,     6,     4>,
<   43,    44,   199,     3,    14,     4>,
<   45,    46,   195,     4,    17,     6>,
<   47,    48,   179,     6,    11,     6>,
<    2,    49,    17,    10,    15,     3>,
<   50,    51,   178,     6,    12,     4>,
<    6,    52,    14,     1,    19,     6>,
<   53,    54,    76,     8,    24,     4>,
<   55,    56,    73,     8,    26,     3>,
<   57,    58,   107,     1,     3,     3>,
<   58,    59,    88,     8,    12,     5>,
<   60,    61,    21,     5,    11,     5>,
<   62,    63,   134,     9,    24,     5>,
<   64,    65,    44,     2,    15,     5>,
<    2,    66,    28,     3,     6,     2>,
<   61,    67,   134,     4,    13,     6>,
<   59,    67,   151,     3,     7,     2>,
<   68,    67,   191,     7,    25,     4>,
<   69,    67,    11,     8,    17,     2>,
<   65,    67,    92,    10,    22,     2>,
<   70,    67,    15,     3,    13,     2>,
