NumNodes = 75;
NumAgents = 6;
Pi = 5237.000000;
wu = [0.000000 0.111111 0.422222 0.066667 0.200000 0.200000];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   143,    10,    12,     3>,
<    2,     4,    61,     2,     4,     5>,
<    2,     5,   175,     9,    11,     3>,
<    2,     6,   136,     7,    14,     5>,
<    2,     7,   131,     6,     8,     3>,
<    2,     8,    30,    10,    27,     2>,
<    2,     9,    63,     1,     9,     4>,
<    2,    10,   181,     3,    15,     3>,
<    2,    11,   162,     7,    25,     6>,
<    2,    12,    36,     1,    14,     6>,
<    2,    13,    14,     3,    16,     5>,
<    2,    14,    60,     1,     9,     3>,
<    2,    15,   137,     6,    17,     6>,
<    4,    16,    17,     9,    19,     2>,
<    2,    17,   111,     1,    17,     2>,
<    2,    18,    28,     4,    23,     4>,
<    2,    19,   160,     9,    18,     6>,
<   20,    21,    85,     3,    12,     6>,
<   22,    23,    10,     7,    24,     2>,
<    2,    24,    21,     7,    11,     3>,
<    9,    25,   150,     9,    15,     4>,
<    5,    26,   149,     3,     4,     4>,
<    2,    27,   175,     9,    18,     3>,
<    2,    28,    62,     2,     7,     4>,
<   29,    30,   119,     1,    19,     3>,
<   31,    32,   134,     6,    15,     6>,
<    2,    33,   184,     5,    14,     2>,
<   34,    35,    89,     7,     8,     5>,
<    2,    36,   166,     6,    25,     5>,
<   37,    38,   171,     2,     9,     4>,
<   39,    40,   175,    10,    19,     4>,
<   41,    42,    67,     5,    18,     5>,
<   43,    44,    78,     2,    16,     3>,
<   45,    46,   180,     2,     7,     4>,
<   47,    48,   139,     7,    17,     6>,
<   49,    50,    89,     3,    16,     6>,
<   51,    52,   164,     4,    13,     6>,
<    6,    53,    92,     8,    22,     6>,
<   54,    55,   158,     1,     3,     4>,
<   56,    57,   103,     1,     9,     4>,
<   58,    59,    88,     5,    19,     5>,
<   60,    61,    17,     3,    10,     2>,
<   62,    63,   158,     3,    15,     6>,
<   64,    63,    94,     1,     8,     4>,
<   63,    65,   123,     2,    18,     6>,
<   55,    65,   116,     2,     4,     5>,
<   59,    65,    31,     9,    21,     4>,
<   61,    65,    92,    10,    20,     6>,
<   48,    65,    90,     2,    10,     6>,
<   46,    65,   105,     7,    26,     2>,
<   57,    65,   143,     2,     3,     3>,
<   66,    65,   172,     6,     9,     3>,
<   67,    65,    47,     9,    16,     2>,
<   68,    65,    58,     8,    21,     6>,
<   69,    65,    53,     6,    11,     4>,
<   70,    65,    36,     6,    10,     3>,
<   71,    65,    59,     7,    25,     5>,
<   72,    65,   166,     1,    16,     2>,
<   73,    65,    10,     7,    11,     6>,
<   74,    65,    80,     1,    12,     4>,
<   65,    75,     0,     0,     0,     1>,
<    3,    20,     0,     0,     0,     1>,
<    3,    29,     0,     0,     0,     1>,
<    3,    31,     0,     0,     0,     1>,
<    3,    34,     0,     0,     0,     1>,
<    3,    43,     0,     0,     0,     1>,
<    3,    47,     0,     0,     0,     1>,
<    3,    49,     0,     0,     0,     1>,
<    3,    56,     0,     0,     0,     1>,
<    3,    60,     0,     0,     0,     1>,
<    3,    70,     0,     0,     0,     1>,
<    3,    72,     0,     0,     0,     1>,
<    3,    74,     0,     0,     0,     1>,
<    4,    22,     0,     0,     0,     1>,
<    4,    31,     0,     0,     0,     1>,
<    4,    39,     0,     0,     0,     1>,
<    4,    45,     0,     0,     0,     1>,
<    4,    51,     0,     0,     0,     1>,
<    4,    69,     0,     0,     0,     1>,
<    4,    72,     0,     0,     0,     1>,
<    5,    37,     0,     0,     0,     1>,
<    5,    39,     0,     0,     0,     1>,
<    5,    41,     0,     0,     0,     1>,
<    5,    43,     0,     0,     0,     1>,
<    5,    47,     0,     0,     0,     1>,
<    5,    60,     0,     0,     0,     1>,
<    5,    62,     0,     0,     0,     1>,
<    5,    69,     0,     0,     0,     1>,
<    5,    70,     0,     0,     0,     1>,
<    5,    71,     0,     0,     0,     1>,
<    5,    72,     0,     0,     0,     1>,
<    6,    22,     0,     0,     0,     1>,
<    6,    39,     0,     0,     0,     1>,
<    6,    43,     0,     0,     0,     1>,
<    6,    45,     0,     0,     0,     1>,
<    6,    49,     0,     0,     0,     1>,
<    6,    62,     0,     0,     0,     1>,
<    6,    72,     0,     0,     0,     1>,
<    7,    20,     0,     0,     0,     1>,
<    7,    31,     0,     0,     0,     1>,
<    7,    41,     0,     0,     0,     1>,
<    7,    47,     0,     0,     0,     1>,
<    7,    51,     0,     0,     0,     1>,
<    7,    60,     0,     0,     0,     1>,
<    7,    64,     0,     0,     0,     1>,
<    7,    70,     0,     0,     0,     1>,
<    7,    72,     0,     0,     0,     1>,
<    8,    22,     0,     0,     0,     1>,
<    8,    39,     0,     0,     0,     1>,
<    8,    45,     0,     0,     0,     1>,
<    8,    47,     0,     0,     0,     1>,
<    8,    49,     0,     0,     0,     1>,
<    8,    60,     0,     0,     0,     1>,
<    8,    72,     0,     0,     0,     1>,
<    9,    39,     0,     0,     0,     1>,
<    9,    47,     0,     0,     0,     1>,
<    9,    58,     0,     0,     0,     1>,
<    9,    64,     0,     0,     0,     1>,
<    9,    69,     0,     0,     0,     1>,
<    9,    70,     0,     0,     0,     1>,
<    9,    72,     0,     0,     0,     1>,
<    9,    73,     0,     0,     0,     1>,
<   10,    22,     0,     0,     0,     1>,
<   10,    43,     0,     0,     0,     1>,
<   10,    47,     0,     0,     0,     1>,
<   10,    49,     0,     0,     0,     1>,
<   10,    54,     0,     0,     0,     1>,
<   10,    60,     0,     0,     0,     1>,
<   10,    62,     0,     0,     0,     1>,
<   11,    29,     0,     0,     0,     1>,
<   11,    45,     0,     0,     0,     1>,
<   11,    54,     0,     0,     0,     1>,
<   11,    58,     0,     0,     0,     1>,
<   11,    60,     0,     0,     0,     1>,
<   11,    48,     0,     0,     0,     1>,
<   11,    57,     0,     0,     0,     1>,
<   11,    69,     0,     0,     0,     1>,
<   11,    70,     0,     0,     0,     1>,
<   11,    72,     0,     0,     0,     1>,
<   11,    73,     0,     0,     0,     1>,
<   12,    29,     0,     0,     0,     1>,
<   12,    37,     0,     0,     0,     1>,
<   12,    39,     0,     0,     0,     1>,
<   12,    51,     0,     0,     0,     1>,
<   12,    56,     0,     0,     0,     1>,
<   12,    69,     0,     0,     0,     1>,
<   12,    70,     0,     0,     0,     1>,
<   13,    34,     0,     0,     0,     1>,
<   13,    37,     0,     0,     0,     1>,
<   13,    39,     0,     0,     0,     1>,
<   13,    41,     0,     0,     0,     1>,
<   13,    47,     0,     0,     0,     1>,
<   13,    56,     0,     0,     0,     1>,
<   13,    60,     0,     0,     0,     1>,
<   13,    64,     0,     0,     0,     1>,
<   13,    68,     0,     0,     0,     1>,
<   14,    37,     0,     0,     0,     1>,
<   14,    43,     0,     0,     0,     1>,
<   14,    49,     0,     0,     0,     1>,
<   14,    54,     0,     0,     0,     1>,
<   14,    58,     0,     0,     0,     1>,
<   14,    64,     0,     0,     0,     1>,
<   14,    66,     0,     0,     0,     1>,
<   14,    70,     0,     0,     0,     1>,
<   14,    71,     0,     0,     0,     1>,
<   14,    74,     0,     0,     0,     1>,
<   15,    31,     0,     0,     0,     1>,
<   15,    41,     0,     0,     0,     1>,
<   15,    47,     0,     0,     0,     1>,
<   15,    64,     0,     0,     0,     1>,
<   15,    68,     0,     0,     0,     1>,
<   15,    69,     0,     0,     0,     1>,
<   15,    70,     0,     0,     0,     1>,
<   16,    41,     0,     0,     0,     1>,
<   16,    43,     0,     0,     0,     1>,
<   16,    47,     0,     0,     0,     1>,
<   16,    54,     0,     0,     0,     1>,
<   16,    60,     0,     0,     0,     1>,
<   16,    62,     0,     0,     0,     1>,
<   16,    67,     0,     0,     0,     1>,
<   16,    68,     0,     0,     0,     1>,
<   16,    70,     0,     0,     0,     1>,
<   16,    73,     0,     0,     0,     1>,
<   17,    37,     0,     0,     0,     1>,
<   17,    41,     0,     0,     0,     1>,
<   17,    45,     0,     0,     0,     1>,
<   17,    54,     0,     0,     0,     1>,
<   17,    56,     0,     0,     0,     1>,
<   17,    64,     0,     0,     0,     1>,
<   17,    59,     0,     0,     0,     1>,
<   17,    66,     0,     0,     0,     1>,
<   17,    71,     0,     0,     0,     1>,
<   18,    37,     0,     0,     0,     1>,
<   18,    41,     0,     0,     0,     1>,
<   18,    45,     0,     0,     0,     1>,
<   18,    58,     0,     0,     0,     1>,
<   18,    60,     0,     0,     0,     1>,
<   18,    62,     0,     0,     0,     1>,
<   18,    69,     0,     0,     0,     1>,
<   18,    71,     0,     0,     0,     1>,
<   19,    41,     0,     0,     0,     1>,
<   19,    43,     0,     0,     0,     1>,
<   19,    56,     0,     0,     0,     1>,
<   19,    59,     0,     0,     0,     1>,
<   19,    66,     0,     0,     0,     1>,
<   19,    67,     0,     0,     0,     1>,
<   19,    68,     0,     0,     0,     1>,
<   19,    71,     0,     0,     0,     1>,
<   19,    72,     0,     0,     0,     1>,
<   21,    37,     0,     0,     0,     1>,
<   21,    45,     0,     0,     0,     1>,
<   21,    54,     0,     0,     0,     1>,
<   21,    58,     0,     0,     0,     1>,
<   21,    62,     0,     0,     0,     1>,
<   21,    61,     0,     0,     0,     1>,
<   21,    66,     0,     0,     0,     1>,
<   21,    68,     0,     0,     0,     1>,
<   23,    37,     0,     0,     0,     1>,
<   23,    41,     0,     0,     0,     1>,
<   23,    56,     0,     0,     0,     1>,
<   23,    58,     0,     0,     0,     1>,
<   23,    66,     0,     0,     0,     1>,
<   23,    68,     0,     0,     0,     1>,
<   23,    70,     0,     0,     0,     1>,
<   24,    41,     0,     0,     0,     1>,
<   24,    54,     0,     0,     0,     1>,
<   24,    56,     0,     0,     0,     1>,
<   24,    62,     0,     0,     0,     1>,
<   24,    59,     0,     0,     0,     1>,
