NumNodes = 47;
NumAgents = 9;
Pi = 3651.000000;
wu = [0.000000 0.012658 0.215190 0.126582 0.227848 0.151899 0.050633 0.012658 0.202532];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   126,     8,    16,     9>,
<    2,     4,   124,     3,    16,     8>,
<    2,     5,    68,     6,    21,     3>,
<    2,     6,   135,     8,    19,     4>,
<    2,     7,   195,    10,    13,     3>,
<    2,     8,   103,     8,    10,     2>,
<    2,     9,   118,     6,    17,     3>,
<    2,    10,   166,     5,    24,     5>,
<    3,    11,   196,     8,    22,     8>,
<    2,    12,    66,     7,    19,     5>,
<    6,    13,   182,     6,    19,     9>,
<    2,    14,   140,     5,    15,     9>,
<    4,    15,   148,     4,     5,     9>,
<    2,    16,   190,     4,    18,     8>,
<   17,    18,    83,     5,    23,     9>,
<   19,    20,   193,     7,    13,     8>,
<    3,    21,   176,    10,    16,     2>,
<   14,    22,   140,    10,    21,     3>,
<    4,    23,    91,     5,     8,     8>,
<    4,    24,   165,     8,    16,     7>,
<   25,    26,   114,    10,    17,     3>,
<   27,    28,   155,     3,    22,     5>,
<   16,    29,    64,     7,    11,     3>,
<   30,    31,    47,     2,     6,     5>,
<   32,    33,    90,     8,    21,     9>,
<   24,    33,   171,     5,    20,     7>,
<   21,    33,   194,     1,     5,     6>,
<   34,    35,    20,     1,    15,     5>,
<   36,    37,   141,     6,     8,     6>,
<   33,    38,    33,    10,    17,     7>,
<   39,    38,   127,     2,     9,     5>,
<   37,    38,   153,     8,    13,     7>,
<   35,    38,   199,     3,     9,     5>,
<   40,    38,   145,     8,    14,     6>,
<   41,    38,    38,    10,    19,     6>,
<   42,    38,    10,     2,     2,     6>,
<   43,    38,    44,     2,    19,     8>,
<   44,    38,    73,     1,    11,     3>,
<   45,    38,    76,     9,    28,     5>,
<   46,    38,    76,     5,    23,     4>,
<   38,    47,     0,     0,     0,     1>,
<    3,    17,     0,     0,     0,     1>,
<    3,    14,     0,     0,     0,     1>,
<    3,    25,     0,     0,     0,     1>,
<    3,    16,     0,     0,     0,     1>,
<    3,    30,     0,     0,     0,     1>,
<    3,    46,     0,     0,     0,     1>,
<    4,    25,     0,     0,     0,     1>,
<    4,    16,     0,     0,     0,     1>,
<    4,    30,     0,     0,     0,     1>,
<    4,    36,     0,     0,     0,     1>,
<    4,    46,     0,     0,     0,     1>,
<    5,    17,     0,     0,     0,     1>,
<    5,    27,     0,     0,     0,     1>,
<    5,    21,     0,     0,     0,     1>,
<    5,    40,     0,     0,     0,     1>,
<    5,    42,     0,     0,     0,     1>,
<    5,    44,     0,     0,     0,     1>,
<    5,    46,     0,     0,     0,     1>,
<    6,    30,     0,     0,     0,     1>,
<    6,    43,     0,     0,     0,     1>,
<    6,    44,     0,     0,     0,     1>,
<    7,    19,     0,     0,     0,     1>,
<    7,    27,     0,     0,     0,     1>,
<    7,    24,     0,     0,     0,     1>,
