NumNodes = 138;
NumAgents = 6;
Pi = 10150.000000;
wu = [0.000000 0.425000 0.150000 0.075000 0.325000 0.025000];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   158,     6,    11,     6>,
<    2,     4,   177,     1,     1,     4>,
<    2,     5,    11,     8,    27,     4>,
<    2,     6,   116,     5,    20,     4>,
<    7,     8,   180,     5,    13,     5>,
<    2,     9,    83,     9,    10,     6>,
<    2,    10,    61,     7,    19,     6>,
<    2,    11,    92,     7,    14,     4>,
<    2,    12,    61,     3,     3,     3>,
<    2,    13,   143,     3,    22,     2>,
<    2,    14,    51,     2,     8,     3>,
<    2,    15,   120,     2,    19,     5>,
<    2,    16,   191,     9,    17,     4>,
<    2,    17,   194,     9,    17,     6>,
<    2,    18,    75,     9,    13,     2>,
<    2,    19,   135,     7,    15,     2>,
<    2,    20,   193,     1,     6,     2>,
<    2,    21,    48,     9,    10,     6>,
<    8,    22,    30,     9,    22,     4>,
<    2,    23,   122,     1,    16,     5>,
<    2,    24,    60,     3,     4,     2>,
<    2,    25,    19,     4,    18,     5>,
<    2,    26,    19,     5,    12,     3>,
<    2,    27,    91,     5,     7,     2>,
<   28,    29,    23,     8,    22,     4>,
<    2,    30,   129,     2,    18,     2>,
<    2,    31,    97,     9,    23,     6>,
<    2,    32,   114,     5,    23,     4>,
<    2,    33,   192,     6,     7,     3>,
<    7,    34,    44,     1,     5,     3>,
<   35,    36,   182,    10,    18,     4>,
<   37,    38,   131,    10,    16,     3>,
<    6,    39,    82,     1,    17,     2>,
<    2,    40,   138,     2,    18,     2>,
<    2,    41,   148,     4,     4,     6>,
<    2,    42,    96,    10,    19,     5>,
<   43,    44,   175,     5,    22,     5>,
<    2,    45,    35,     8,    17,     6>,
<    2,    46,    67,     6,    15,     4>,
<   47,    48,   101,     6,     9,     6>,
<   49,    50,    37,    10,    14,     4>,
<   51,    52,   133,     8,     9,     2>,
<   53,    54,   142,     2,     6,     4>,
<   55,    56,   179,    10,    10,     3>,
<   57,    58,    15,     9,    16,     4>,
<   59,    60,    38,     7,    23,     5>,
<   61,    62,    25,     1,    13,     4>,
<   63,    64,    63,     5,     7,     2>,
<   65,    66,   199,     5,    13,     4>,
<   67,    68,    69,     2,     8,     3>,
<   69,    70,   190,     8,    20,     5>,
<   71,    72,    38,     1,    14,     4>,
<   73,    74,    78,     8,    26,     3>,
<   75,    76,   101,    10,    29,     2>,
<   77,    78,   116,     4,     7,     6>,
<   79,    80,   171,     3,    10,     5>,
<   81,    82,   199,     6,     9,     4>,
<   83,    84,   159,     7,    24,     5>,
<   85,    86,   108,     2,    18,     6>,
<   87,    88,    52,    10,    24,     5>,
<   89,    90,    16,     1,     2,     3>,
<   91,    92,   107,     4,    17,     5>,
<   93,    94,   141,     2,     2,     6>,
<   95,    96,   139,     5,     8,     4>,
<   97,    98,    55,     9,    21,     6>,
<   99,   100,    38,     3,     3,     3>,
<  101,   102,   175,     8,    20,     2>,
<  103,   104,    92,     8,    21,     4>,
<  105,   106,    66,     1,     5,     4>,
<  107,   108,    33,     3,    16,     4>,
<  109,   110,    99,     6,    23,     6>,
<  111,   112,   107,     3,     8,     4>,
<  113,   114,    94,     6,    18,     6>,
<  115,   116,   103,    10,    10,     4>,
<  112,   117,    34,     2,     9,     4>,
<  108,   117,   191,     6,    12,     6>,
<  106,   117,   156,     8,    18,     4>,
<  116,   117,    99,     1,     9,     6>,
<  114,   117,    44,     9,    15,     3>,
<  118,   117,   162,     4,    12,     4>,
<  119,   117,   187,     1,    20,     5>,
<  120,   117,   121,     7,    11,     4>,
<  110,   117,   179,     5,     8,     4>,
<  121,   117,    71,     2,    11,     4>,
<  122,   117,   146,     3,    16,     3>,
<  123,   117,   183,    10,    13,     4>,
<  124,   117,   164,     8,    18,     4>,
<  125,   117,    62,    10,    10,     2>,
<  126,   117,   156,     9,    16,     6>,
<  127,   117,   161,     4,    14,     2>,
<  128,   117,    93,     3,    10,     4>,
<  129,   117,    43,     1,     3,     4>,
<  130,   117,   179,     8,    21,     4>,
<  131,   117,    49,     3,    10,     4>,
<  132,   117,   139,     7,    10,     2>,
<  133,   117,   149,     5,     6,     6>,
<  134,   117,   152,     8,    13,     6>,
<  135,   117,    50,     6,    25,     4>,
<  136,   117,    75,     4,    15,     5>,
<  137,   117,    31,     8,    26,     6>,
<  117,   138,     0,     0,     0,     1>,
<    3,     7,     0,     0,     0,     1>,
<    3,    37,     0,     0,     0,     1>,
<    3,    47,     0,     0,     0,     1>,
<    3,    55,     0,     0,     0,     1>,
<    3,    63,     0,     0,     0,     1>,
<    3,    67,     0,     0,     0,     1>,
<    3,    75,     0,     0,     0,     1>,
<    3,    89,     0,     0,     0,     1>,
<    4,     7,     0,     0,     0,     1>,
<    4,    47,     0,     0,     0,     1>,
<    4,    57,     0,     0,     0,     1>,
<    4,    67,     0,     0,     0,     1>,
<    4,    73,     0,     0,     0,     1>,
<    4,    75,     0,     0,     0,     1>,
<    4,    85,     0,     0,     0,     1>,
<    4,    91,     0,     0,     0,     1>,
<    5,    35,     0,     0,     0,     1>,
<    5,    37,     0,     0,     0,     1>,
<    5,    53,     0,     0,     0,     1>,
<    5,    57,     0,     0,     0,     1>,
<    5,    65,     0,     0,     0,     1>,
<    5,    67,     0,     0,     0,     1>,
<    5,    73,     0,     0,     0,     1>,
<    5,    75,     0,     0,     0,     1>,
<    5,    81,     0,     0,     0,     1>,
<    5,    83,     0,     0,     0,     1>,
<    5,    93,     0,     0,     0,     1>,
<    5,    99,     0,     0,     0,     1>,
<    5,   113,     0,     0,     0,     1>,
<    5,   131,     0,     0,     0,     1>,
<    6,    43,     0,     0,     0,     1>,
<    6,    49,     0,     0,     0,     1>,
<    6,    67,     0,     0,     0,     1>,
<    6,    69,     0,     0,     0,     1>,
<    6,    73,     0,     0,     0,     1>,
<    6,    81,     0,     0,     0,     1>,
<    6,    83,     0,     0,     0,     1>,
<    6,    85,     0,     0,     0,     1>,
<    6,    93,     0,     0,     0,     1>,
<    6,   101,     0,     0,     0,     1>,
<    6,   103,     0,     0,     0,     1>,
<    6,   107,     0,     0,     0,     1>,
<    6,   111,     0,     0,     0,     1>,
<    6,   115,     0,     0,     0,     1>,
<    8,    59,     0,     0,     0,     1>,
<    8,    61,     0,     0,     0,     1>,
<    8,    65,     0,     0,     0,     1>,
<    8,    69,     0,     0,     0,     1>,
<    8,    79,     0,     0,     0,     1>,
<    8,    87,     0,     0,     0,     1>,
<    8,    93,     0,     0,     0,     1>,
<    8,   101,     0,     0,     0,     1>,
<    8,   103,     0,     0,     0,     1>,
<    8,   113,     0,     0,     0,     1>,
<    8,   115,     0,     0,     0,     1>,
<    8,   121,     0,     0,     0,     1>,
<    8,   135,     0,     0,     0,     1>,
<    9,    35,     0,     0,     0,     1>,
<    9,    37,     0,     0,     0,     1>,
<    9,    69,     0,     0,     0,     1>,
<    9,    73,     0,     0,     0,     1>,
<    9,    75,     0,     0,     0,     1>,
<    9,    79,     0,     0,     0,     1>,
<    9,    81,     0,     0,     0,     1>,
<    9,    83,     0,     0,     0,     1>,
<    9,    91,     0,     0,     0,     1>,
<    9,    95,     0,     0,     0,     1>,
<    9,    99,     0,     0,     0,     1>,
<    9,   113,     0,     0,     0,     1>,
<    9,   131,     0,     0,     0,     1>,
<   10,    28,     0,     0,     0,     1>,
<   10,    73,     0,     0,     0,     1>,
<   10,    79,     0,     0,     0,     1>,
<   10,    85,     0,     0,     0,     1>,
<   10,    87,     0,     0,     0,     1>,
<   10,    91,     0,     0,     0,     1>,
<   10,    93,     0,     0,     0,     1>,
<   10,    97,     0,     0,     0,     1>,
<   10,   101,     0,     0,     0,     1>,
<   10,   113,     0,     0,     0,     1>,
<   10,   124,     0,     0,     0,     1>,
<   10,   131,     0,     0,     0,     1>,
<   11,    28,     0,     0,     0,     1>,
<   11,    43,     0,     0,     0,     1>,
<   11,    65,     0,     0,     0,     1>,
<   11,    73,     0,     0,     0,     1>,
<   11,    79,     0,     0,     0,     1>,
<   11,    85,     0,     0,     0,     1>,
<   11,   101,     0,     0,     0,     1>,
<   11,   131,     0,     0,     0,     1>,
<   12,    57,     0,     0,     0,     1>,
<   12,    59,     0,     0,     0,     1>,
<   12,    67,     0,     0,     0,     1>,
<   12,    79,     0,     0,     0,     1>,
<   12,    81,     0,     0,     0,     1>,
<   12,    85,     0,     0,     0,     1>,
<   12,    89,     0,     0,     0,     1>,
<   12,    91,     0,     0,     0,     1>,
<   12,    95,     0,     0,     0,     1>,
<   12,    99,     0,     0,     0,     1>,
<   12,   111,     0,     0,     0,     1>,
<   12,   125,     0,     0,     0,     1>,
<   12,   126,     0,     0,     0,     1>,
<   12,   127,     0,     0,     0,     1>,
<   12,   129,     0,     0,     0,     1>,
<   12,   133,     0,     0,     0,     1>,
<   12,   135,     0,     0,     0,     1>,
<   13,    43,     0,     0,     0,     1>,
<   13,    51,     0,     0,     0,     1>,
<   13,    55,     0,     0,     0,     1>,
<   13,    61,     0,     0,     0,     1>,
<   13,    75,     0,     0,     0,     1>,
<   13,    79,     0,     0,     0,     1>,
<   13,    93,     0,     0,     0,     1>,
<   13,    97,     0,     0,     0,     1>,
<   13,   105,     0,     0,     0,     1>,
