NumNodes = 138;
NumAgents = 6;
Pi = 9890.000000;
wu = [0.000000 0.043478 0.239130 0.108696 0.369565 0.239131];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   137,     7,    22,     5>,
<    2,     4,    43,     4,     8,     6>,
<    2,     5,    22,     5,    19,     4>,
<    2,     6,    40,     3,     7,     3>,
<    2,     7,   142,     5,     7,     4>,
<    2,     8,    17,    10,    25,     2>,
<    2,     9,   142,     3,     3,     6>,
<    2,    10,    61,    10,    24,     2>,
<    2,    11,    93,     4,    16,     4>,
<    2,    12,    53,     9,    10,     6>,
<    2,    13,    75,     4,     6,     6>,
<    2,    14,    57,     9,    16,     4>,
<    2,    15,   160,     3,    20,     4>,
<    2,    16,    48,     8,    17,     3>,
<    2,    17,   187,    10,    15,     2>,
<    2,    18,    48,     2,    17,     3>,
<    2,    19,   178,     7,    21,     5>,
<    2,    20,   180,     7,    17,     5>,
<    2,    21,    16,     9,    12,     4>,
<    2,    22,    70,     5,    19,     4>,
<    2,    23,   108,     2,     3,     6>,
<    2,    24,   151,     6,    18,     5>,
<    2,    25,    93,     4,    16,     4>,
<    2,    26,   175,     3,    22,     5>,
<    2,    27,   181,     5,    13,     4>,
<   19,    28,   150,     3,    15,     6>,
<    2,    29,   178,     1,     3,     5>,
<    7,    30,    11,     5,    12,     5>,
<    2,    31,    86,     9,    17,     4>,
<    2,    32,   148,    10,    25,     6>,
<   33,    34,    65,     1,     9,     2>,
<   35,    36,   165,    10,    13,     3>,
<   37,    38,    66,     9,    28,     5>,
<   39,    40,    10,     3,    17,     2>,
<   41,    42,    28,     4,     8,     5>,
<   43,    44,    52,     5,    11,     5>,
<    3,    45,   100,     3,    22,     3>,
<   46,    47,    35,     6,    24,     2>,
<    2,    48,    19,     9,    14,     4>,
<   49,    50,    52,     4,    10,     4>,
<   51,    52,   118,     8,    14,     4>,
<   20,    53,   169,     5,     5,     6>,
<    3,    54,   144,     2,     9,     5>,
<   55,    56,   142,     9,    21,     4>,
<   57,    58,   152,     7,    14,     2>,
<   59,    60,   188,     7,    19,     6>,
<   61,    62,    87,     3,    19,     5>,
<   63,    64,   109,     1,    15,     2>,
<   65,    66,    61,     9,    16,     6>,
<   67,    68,   150,     9,    10,     4>,
<   69,    70,    68,    10,    13,     5>,
<   71,    72,   101,     9,    11,     6>,
<   73,    74,   143,     4,    15,     3>,
<   75,    76,    40,     1,    17,     6>,
<   77,    78,   120,     1,     4,     4>,
<   79,    80,   179,    10,    18,     2>,
<   81,    82,   168,    10,    13,     3>,
<   83,    84,    64,     6,     8,     2>,
<   85,    86,   197,     2,    20,     6>,
<   87,    88,   115,     5,    21,     5>,
<   89,    90,    38,     2,     2,     4>,
<   91,    92,   123,     6,    17,     4>,
<   93,    94,   131,     1,     3,     2>,
<   95,    96,    74,     1,    17,     2>,
<   97,    98,   157,     1,    11,     2>,
<   99,   100,   109,     6,    11,     2>,
<  101,   102,   195,     1,     5,     3>,
<  103,   104,   102,     3,     9,     2>,
<  105,   106,    69,     5,    22,     5>,
<  107,   108,   199,    10,    19,     3>,
<  109,   110,   167,     4,     7,     5>,
<  111,   110,    63,     5,    19,     2>,
<  112,   113,    37,     5,    22,     3>,
<  114,   115,   126,     8,    16,     2>,
<  106,   115,   132,     4,    12,     5>,
<  110,   115,   149,     9,    20,     5>,
<  116,   115,    89,     6,    22,     6>,
<  117,   115,    39,     8,    11,     6>,
<  108,   115,   152,     3,    11,     2>,
<  118,   115,    38,     6,    13,     4>,
<  113,   115,   148,     2,     8,     4>,
<  119,   115,    83,     3,    14,     2>,
<  120,   115,   127,     8,    25,     3>,
<  121,   115,   114,     4,    16,     4>,
<  122,   115,    81,     4,     7,     6>,
<  123,   115,    81,     2,     9,     3>,
<  124,   115,   170,     9,    17,     5>,
<  125,   115,   163,     1,     6,     3>,
<  126,   115,   182,     5,    13,     4>,
<  127,   115,    91,     2,     7,     6>,
<  128,   115,   173,     2,    20,     4>,
<  129,   115,   146,     2,    19,     2>,
<  130,   115,   105,     4,     7,     6>,
<  131,   115,   139,     2,    15,     3>,
<  132,   115,   130,    10,    11,     5>,
<  133,   115,    62,     8,    18,     4>,
<  134,   115,   104,     3,    11,     2>,
<  135,   115,   107,     2,    13,     3>,
<  136,   115,   130,     3,    13,     3>,
<  137,   115,    82,     2,    11,     6>,
<  115,   138,     0,     0,     0,     1>,
<    3,    35,     0,     0,     0,     1>,
<    3,    41,     0,     0,     0,     1>,
<    3,    57,     0,     0,     0,     1>,
<    3,    59,     0,     0,     0,     1>,
<    3,    75,     0,     0,     0,     1>,
<    3,    79,     0,     0,     0,     1>,
<    3,    81,     0,     0,     0,     1>,
<    3,    87,     0,     0,     0,     1>,
<    3,    89,     0,     0,     0,     1>,
<    3,    91,     0,     0,     0,     1>,
<    3,    93,     0,     0,     0,     1>,
<    3,    95,     0,     0,     0,     1>,
<    3,   103,     0,     0,     0,     1>,
<    3,   135,     0,     0,     0,     1>,
<    4,    51,     0,     0,     0,     1>,
<    4,    59,     0,     0,     0,     1>,
<    4,    63,     0,     0,     0,     1>,
<    4,    65,     0,     0,     0,     1>,
<    4,    67,     0,     0,     0,     1>,
<    4,    73,     0,     0,     0,     1>,
<    4,    81,     0,     0,     0,     1>,
<    4,    83,     0,     0,     0,     1>,
<    4,    85,     0,     0,     0,     1>,
<    4,    89,     0,     0,     0,     1>,
<    4,    95,     0,     0,     0,     1>,
<    4,    97,     0,     0,     0,     1>,
<    4,   101,     0,     0,     0,     1>,
<    4,   129,     0,     0,     0,     1>,
<    4,   134,     0,     0,     0,     1>,
<    4,   135,     0,     0,     0,     1>,
<    4,   137,     0,     0,     0,     1>,
<    5,    35,     0,     0,     0,     1>,
<    5,    37,     0,     0,     0,     1>,
<    5,    51,     0,     0,     0,     1>,
<    5,    65,     0,     0,     0,     1>,
<    5,    67,     0,     0,     0,     1>,
<    5,    73,     0,     0,     0,     1>,
<    5,    93,     0,     0,     0,     1>,
<    5,    95,     0,     0,     0,     1>,
<    5,   135,     0,     0,     0,     1>,
<    6,    33,     0,     0,     0,     1>,
<    6,    41,     0,     0,     0,     1>,
<    6,    69,     0,     0,     0,     1>,
<    6,    75,     0,     0,     0,     1>,
<    6,    77,     0,     0,     0,     1>,
<    6,    91,     0,     0,     0,     1>,
<    6,    93,     0,     0,     0,     1>,
<    6,   103,     0,     0,     0,     1>,
<    6,   112,     0,     0,     0,     1>,
<    6,   132,     0,     0,     0,     1>,
<    6,   133,     0,     0,     0,     1>,
<    6,   134,     0,     0,     0,     1>,
<    6,   135,     0,     0,     0,     1>,
<    6,   136,     0,     0,     0,     1>,
<    7,    35,     0,     0,     0,     1>,
<    7,    41,     0,     0,     0,     1>,
<    7,    55,     0,     0,     0,     1>,
<    7,    71,     0,     0,     0,     1>,
