NumNodes = 137;
NumAgents = 6;
Pi = 8832.000000;
wu = [0.000000 0.066667 0.033333 0.300000 0.333333 0.266667];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   131,     6,    15,     2>,
<    2,     4,   115,     8,    19,     2>,
<    2,     5,   192,     6,    15,     2>,
<    2,     6,   108,     3,    18,     5>,
<    2,     7,   162,     2,    20,     4>,
<    2,     8,    68,     5,    14,     2>,
<    2,     9,   142,     8,    24,     4>,
<    2,    10,   152,     2,    21,     6>,
<    2,    11,   127,     9,    12,     3>,
<    2,    12,   113,     1,     4,     3>,
<    2,    13,   185,     5,    16,     6>,
<    2,    14,    28,     8,    22,     6>,
<    2,    15,   185,     3,     4,     6>,
<    3,    16,   109,     7,    21,     2>,
<    2,    17,    32,     5,    10,     2>,
<    2,    18,    22,     3,    10,     4>,
<    2,    19,   103,     8,    24,     2>,
<    2,    20,    38,     6,    19,     4>,
<    2,    21,   132,     2,     6,     5>,
<   22,    23,    23,     9,    15,     4>,
<    2,    24,    55,     4,    17,     6>,
<    5,    25,    81,    10,    18,     5>,
<    6,    26,   152,    10,    13,     6>,
<    3,    27,    36,    10,    14,     5>,
<    3,    28,    89,     7,    19,     5>,
<   29,    30,   111,    10,    17,     3>,
<   31,    32,    33,     7,    15,     4>,
<    2,    33,   115,     5,    14,     6>,
<    2,    34,   151,     5,    15,     2>,
<    3,    35,   181,     8,    19,     4>,
<    3,    36,    52,     6,    20,     5>,
<   10,    37,    25,     1,    11,     6>,
<    5,    38,    86,     7,    14,     4>,
<   39,    40,    17,     3,     6,     5>,
<    2,    41,    14,     1,     5,     6>,
<   42,    43,    59,     1,    20,     3>,
<   44,    45,    38,     2,    16,     5>,
<   46,    47,   198,    10,    25,     4>,
<    2,    48,   129,     7,    13,     4>,
<   49,    50,    61,     4,    22,     3>,
<   51,    52,   194,     4,    13,     5>,
<   53,    54,    85,     8,    26,     4>,
<   55,    56,    79,     5,    14,     3>,
<   57,    58,   165,     8,    17,     2>,
<    2,    59,   196,     5,    12,     4>,
<   17,    60,    29,     6,     6,     2>,
<   61,    62,   162,     9,    27,     5>,
<   63,    64,   121,     8,    12,     6>,
<   65,    66,   108,     1,    16,     4>,
<   67,    68,    28,     3,     9,     6>,
<   69,    70,    74,     7,    16,     6>,
<   71,    72,    93,     4,     7,     2>,
<   73,    74,    38,     1,     7,     2>,
<   75,    76,    32,     8,    20,     6>,
<   77,    78,   154,     8,     8,     6>,
<   79,    80,    68,     5,    15,     5>,
<   81,    82,   115,     2,    18,     2>,
<   83,    84,    44,    10,    25,     5>,
<   85,    86,   125,     3,     4,     4>,
<   87,    88,   195,     8,    14,     4>,
<   89,    90,    27,     2,    13,     4>,
<   91,    92,   114,     1,    10,     6>,
<   93,    94,   170,     4,    11,     6>,
<   95,    96,    71,     4,     7,     3>,
<   97,    94,    45,     6,    11,     6>,
<   98,    99,   120,     1,    11,     4>,
<  100,   101,   148,     6,    16,     3>,
<  102,   103,   108,     9,    15,     3>,
<  104,    94,    34,     3,    18,     4>,
<  105,   106,   106,     1,     2,     6>,
<  107,   108,    39,     7,    15,     5>,
<  109,   110,    17,     5,     7,     5>,
<  111,   112,    48,     2,    19,     3>,
<  113,   110,   182,     9,    11,     5>,
<  114,   115,    70,     7,    11,     6>,
<  116,   110,    78,     7,    12,     2>,
<  117,   118,   174,     8,    20,     6>,
<  119,   120,    96,     6,    18,     5>,
<  108,   121,    82,     9,    14,     5>,
<  110,   121,    34,     1,     9,     4>,
<  118,   121,    29,     9,    15,     6>,
<  122,   121,   140,     5,    14,     4>,
<  115,   121,    94,     7,    25,     5>,
<  123,   121,    41,     3,     6,     5>,
<  124,   121,   162,     1,     6,     4>,
<  125,   121,   181,     6,    11,     6>,
<  112,   121,    86,     5,     5,     3>,
<  126,   121,    89,     5,    10,     5>,
<  127,   121,    48,     7,    25,     3>,
<  128,   121,    83,     7,     8,     3>,
<   88,   121,   184,     8,    23,     2>,
<  129,   121,    82,     3,     3,     4>,
<  130,   121,   170,     5,    12,     3>,
<  120,   121,    90,     4,    17,     5>,
<  131,   121,    88,     5,    19,     4>,
<  132,   121,   123,     7,    18,     5>,
<  133,   121,    41,     4,    19,     6>,
<  134,   121,    95,     5,    21,     3>,
<  135,   121,   131,     4,    18,     4>,
<  136,   121,   111,     2,     3,     6>,
<  121,   137,     0,     0,     0,     1>,
<    3,    44,     0,     0,     0,     1>,
<    3,    49,     0,     0,     0,     1>,
<    3,    63,     0,     0,     0,     1>,
<    3,    71,     0,     0,     0,     1>,
<    3,   102,     0,     0,     0,     1>,
<    3,   105,     0,     0,     0,     1>,
<    4,    29,     0,     0,     0,     1>,
<    4,    31,     0,     0,     0,     1>,
<    4,    39,     0,     0,     0,     1>,
<    4,    49,     0,     0,     0,     1>,
<    4,    55,     0,     0,     0,     1>,
<    4,    57,     0,     0,     0,     1>,
<    4,    61,     0,     0,     0,     1>,
