NumNodes = 111;
NumAgents = 6;
Pi = 7207.000000;
wu = [0.000000 0.250000 0.264706 0.088235 0.132353 0.264706];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    31,     5,    20,     6>,
<    2,     4,    89,     1,    11,     3>,
<    2,     5,    92,     7,    17,     4>,
<    2,     6,   176,     4,    18,     5>,
<    2,     7,    83,     1,     9,     5>,
<    2,     8,   147,     5,    13,     5>,
<    2,     9,   137,     8,    19,     5>,
<    2,    10,    37,     6,    13,     4>,
<    2,    11,   131,     7,    17,     5>,
<    2,    12,   116,     8,    15,     5>,
<    2,    13,    73,     1,    11,     5>,
<    4,    14,    98,     3,    20,     4>,
<    2,    15,    47,    10,    22,     3>,
<    2,    16,    39,     1,    18,     6>,
<    2,    17,   141,    10,    19,     6>,
<    2,    18,   101,     6,     6,     5>,
<    2,    19,    92,     4,    13,     4>,
<    3,    20,   189,     6,    15,     2>,
<    2,    21,   164,     2,    19,     5>,
<    8,    22,   189,     1,     7,     4>,
<    7,    23,    59,     3,     6,     5>,
<    2,    24,    76,     4,    15,     6>,
<    2,    25,   159,     9,    19,     6>,
<   26,    27,    42,     1,     7,     5>,
<   28,    29,   161,     9,    26,     4>,
<    3,    30,   136,    10,    20,     6>,
<    2,    31,   113,     6,    16,     2>,
<   32,    33,    52,     1,    13,     6>,
<    2,    34,    17,     2,     6,     2>,
<    3,    35,    84,     6,     6,     5>,
<    5,    36,   168,     6,    16,     4>,
<   37,    38,    17,     3,    10,     4>,
<   39,    40,    20,    10,    14,     5>,
<   41,    42,    66,     1,    13,     4>,
<   43,    44,   171,     1,     2,     2>,
<   45,    46,   144,     1,    12,     4>,
<   47,    48,    40,    10,    13,     4>,
<    8,    49,    66,     8,     8,     6>,
<   50,    51,   107,     5,    22,     2>,
<   52,    53,   169,     1,     2,     3>,
<   54,    55,    14,     1,    19,     4>,
<   56,    57,   153,     9,    17,     3>,
<   58,    59,   148,    10,    29,     2>,
<   60,    61,   161,     4,     8,     5>,
<   62,    63,    55,     1,     7,     4>,
<   64,    65,   169,    10,    21,     3>,
<   66,    67,    80,     2,    12,     6>,
<   68,    69,    52,     4,    13,     4>,
<   70,    71,    17,     1,     6,     3>,
<   72,    73,    14,     3,    13,     3>,
<   74,    75,    90,     4,    11,     4>,
<   76,    77,   107,     2,     7,     6>,
<   78,    79,    71,     6,    23,     3>,
<   80,    75,   142,     8,    13,     6>,
<   81,    82,   158,    10,    21,     2>,
<   83,    84,   176,     8,    21,     4>,
<   85,    86,    20,    10,    23,     5>,
<   87,    88,    27,     5,    16,     6>,
<   89,    90,   119,     6,    24,     5>,
<   91,    88,   183,    10,    27,     3>,
<   92,    93,   117,     4,    11,     4>,
<   88,    94,    17,     6,    19,     3>,
<   95,    94,    60,     4,    18,     6>,
<   96,    94,   192,    10,    27,     6>,
<   97,    94,    62,     1,     9,     3>,
<   93,    94,    33,     2,    17,     5>,
<   98,    94,    18,     9,    28,     6>,
<   99,    94,    98,     2,     4,     5>,
<  100,    94,   107,     4,    10,     2>,
<   90,    94,    30,     8,    17,     2>,
<  101,    94,    50,     8,    10,     3>,
<  102,    94,    59,     6,    23,     5>,
<  103,    94,   117,     6,     9,     2>,
<  104,    94,    98,     8,    23,     3>,
<  105,    94,   161,     5,    21,     2>,
<  106,    94,    31,     5,    19,     5>,
<  107,    94,    28,     8,    27,     6>,
<  108,    94,   130,     5,     5,     5>,
<  109,    94,   147,     9,    13,     5>,
<  110,    94,   155,    10,    24,     3>,
<   94,   111,     0,     0,     0,     1>,
<    3,    28,     0,     0,     0,     1>,
<    3,    37,     0,     0,     0,     1>,
<    3,    39,     0,     0,     0,     1>,
<    3,    41,     0,     0,     0,     1>,
<    3,    50,     0,     0,     0,     1>,
<    3,    52,     0,     0,     0,     1>,
<    3,    54,     0,     0,     0,     1>,
<    3,    58,     0,     0,     0,     1>,
<    3,    66,     0,     0,     0,     1>,
<    3,    81,     0,     0,     0,     1>,
<    3,    85,     0,     0,     0,     1>,
<    3,    92,     0,     0,     0,     1>,
<    4,    26,     0,     0,     0,     1>,
<    4,    28,     0,     0,     0,     1>,
<    4,    39,     0,     0,     0,     1>,
<    4,    41,     0,     0,     0,     1>,
<    4,    43,     0,     0,     0,     1>,
<    4,    45,     0,     0,     0,     1>,
<    4,    66,     0,     0,     0,     1>,
<    4,    68,     0,     0,     0,     1>,
<    4,    80,     0,     0,     0,     1>,
<    4,    85,     0,     0,     0,     1>,
<    5,    37,     0,     0,     0,     1>,
<    5,    41,     0,     0,     0,     1>,
<    5,    47,     0,     0,     0,     1>,
<    5,    62,     0,     0,     0,     1>,
<    5,    64,     0,     0,     0,     1>,
<    5,    66,     0,     0,     0,     1>,
<    5,    81,     0,     0,     0,     1>,
<    5,    83,     0,     0,     0,     1>,
<    5,    92,     0,     0,     0,     1>,
<    5,   106,     0,     0,     0,     1>,
<    5,   109,     0,     0,     0,     1>,
<    6,    41,     0,     0,     0,     1>,
<    6,    50,     0,     0,     0,     1>,
<    6,    54,     0,     0,     0,     1>,
<    6,    58,     0,     0,     0,     1>,
<    6,    60,     0,     0,     0,     1>,
<    6,    62,     0,     0,     0,     1>,
<    6,    64,     0,     0,     0,     1>,
<    6,    66,     0,     0,     0,     1>,
<    6,    72,     0,     0,     0,     1>,
<    6,    78,     0,     0,     0,     1>,
<    6,    81,     0,     0,     0,     1>,
<    6,    85,     0,     0,     0,     1>,
<    6,    87,     0,     0,     0,     1>,
<    6,   108,     0,     0,     0,     1>,
<    7,    47,     0,     0,     0,     1>,
<    7,    64,     0,     0,     0,     1>,
<    7,    68,     0,     0,     0,     1>,
<    7,    70,     0,     0,     0,     1>,
<    7,    80,     0,     0,     0,     1>,
<    7,    81,     0,     0,     0,     1>,
<    7,    83,     0,     0,     0,     1>,
<    7,   105,     0,     0,     0,     1>,
<    7,   106,     0,     0,     0,     1>,
<    7,   107,     0,     0,     0,     1>,
<    7,   108,     0,     0,     0,     1>,
<    7,   109,     0,     0,     0,     1>,
<    8,    52,     0,     0,     0,     1>,
<    8,    56,     0,     0,     0,     1>,
<    8,    58,     0,     0,     0,     1>,
<    8,    66,     0,     0,     0,     1>,
<    8,    68,     0,     0,     0,     1>,
<    8,    80,     0,     0,     0,     1>,
<    8,    91,     0,     0,     0,     1>,
<    8,   106,     0,     0,     0,     1>,
<    9,    26,     0,     0,     0,     1>,
<    9,    28,     0,     0,     0,     1>,
<    9,    45,     0,     0,     0,     1>,
<    9,    56,     0,     0,     0,     1>,
<    9,    78,     0,     0,     0,     1>,
<    9,    80,     0,     0,     0,     1>,
<    9,    83,     0,     0,     0,     1>,
<    9,    85,     0,     0,     0,     1>,
<    9,    87,     0,     0,     0,     1>,
<    9,    92,     0,     0,     0,     1>,
<   10,    37,     0,     0,     0,     1>,
<   10,    52,     0,     0,     0,     1>,
<   10,    54,     0,     0,     0,     1>,
<   10,    56,     0,     0,     0,     1>,
<   10,    58,     0,     0,     0,     1>,
<   10,    66,     0,     0,     0,     1>,
<   10,    80,     0,     0,     0,     1>,
<   10,    81,     0,     0,     0,     1>,
<   10,    87,     0,     0,     0,     1>,
<   10,    91,     0,     0,     0,     1>,
<   10,   107,     0,     0,     0,     1>,
<   10,   109,     0,     0,     0,     1>,
<   11,    43,     0,     0,     0,     1>,
<   11,    52,     0,     0,     0,     1>,
<   11,    58,     0,     0,     0,     1>,
<   11,    66,     0,     0,     0,     1>,
<   11,    78,     0,     0,     0,     1>,
<   11,    80,     0,     0,     0,     1>,
<   11,    81,     0,     0,     0,     1>,
<   11,    83,     0,     0,     0,     1>,
<   11,    87,     0,     0,     0,     1>,
<   11,    89,     0,     0,     0,     1>,
<   11,    91,     0,     0,     0,     1>,
<   11,   101,     0,     0,     0,     1>,
<   11,   103,     0,     0,     0,     1>,
<   11,   106,     0,     0,     0,     1>,
<   11,   109,     0,     0,     0,     1>,
<   11,   110,     0,     0,     0,     1>,
<   12,    28,     0,     0,     0,     1>,
<   12,    64,     0,     0,     0,     1>,
<   12,    66,     0,     0,     0,     1>,
<   12,    68,     0,     0,     0,     1>,
<   12,    72,     0,     0,     0,     1>,
<   12,    78,     0,     0,     0,     1>,
<   12,    80,     0,     0,     0,     1>,
<   12,    85,     0,     0,     0,     1>,
<   12,    89,     0,     0,     0,     1>,
<   12,    91,     0,     0,     0,     1>,
<   12,   102,     0,     0,     0,     1>,
<   12,   104,     0,     0,     0,     1>,
<   13,    26,     0,     0,     0,     1>,
<   13,    64,     0,     0,     0,     1>,
<   13,    66,     0,     0,     0,     1>,
<   13,    76,     0,     0,     0,     1>,
<   13,    78,     0,     0,     0,     1>,
<   13,    83,     0,     0,     0,     1>,
<   13,    85,     0,     0,     0,     1>,
<   13,    87,     0,     0,     0,     1>,
<   13,    91,     0,     0,     0,     1>,
<   13,   103,     0,     0,     0,     1>,
<   14,    58,     0,     0,     0,     1>,
<   14,    60,     0,     0,     0,     1>,
<   14,    62,     0,     0,     0,     1>,
<   14,    72,     0,     0,     0,     1>,
<   14,    76,     0,     0,     0,     1>,
<   14,    81,     0,     0,     0,     1>,
<   14,    87,     0,     0,     0,     1>,
<   14,    92,     0,     0,     0,     1>,
<   14,   101,     0,     0,     0,     1>,
<   14,   103,     0,     0,     0,     1>,
<   14,   107,     0,     0,     0,     1>,
<   14,   108,     0,     0,     0,     1>,
<   14,   109,     0,     0,     0,     1>,
<   14,   110,     0,     0,     0,     1>,
<   15,    58,     0,     0,     0,     1>,
<   15,    62,     0,     0,     0,     1>,
<   15,    68,     0,     0,     0,     1>,
<   15,    72,     0,     0,     0,     1>,
<   15,    78,     0,     0,     0,     1>,
<   15,    80,     0,     0,     0,     1>,
<   15,    83,     0,     0,     0,     1>,
<   15,    89,     0,     0,     0,     1>,
<   15,    91,     0,     0,     0,     1>,
<   15,    96,     0,     0,     0,     1>,
<   15,    99,     0,     0,     0,     1>,
<   15,   106,     0,     0,     0,     1>,
<   15,   108,     0,     0,     0,     1>,
<   15,   109,     0,     0,     0,     1>,
<   16,    28,     0,     0,     0,     1>,
<   16,    58,     0,     0,     0,     1>,
<   16,    60,     0,     0,     0,     1>,
<   16,    80,     0,     0,     0,     1>,
<   16,    83,     0,     0,     0,     1>,
<   16,    87,     0,     0,     0,     1>,
<   16,    89,     0,     0,     0,     1>,
<   16,    91,     0,     0,     0,     1>,
<   17,    43,     0,     0,     0,     1>,
