NumNodes = 109;
NumAgents = 6;
Pi = 6876.000000;
wu = [0.000000 0.083333 0.216667 0.133333 0.283333 0.283334];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    91,     2,    13,     2>,
<    2,     4,    46,     5,    19,     6>,
<    2,     5,   111,     4,     5,     4>,
<    2,     6,    10,     9,    23,     6>,
<    2,     7,   190,     9,    14,     3>,
<    2,     8,   131,     9,    16,     2>,
<    2,     9,   115,     1,    17,     2>,
<    2,    10,   192,     1,    14,     2>,
<    2,    11,   108,     6,    10,     5>,
<    2,    12,   162,     8,    14,     4>,
<    2,    13,    68,     3,    16,     2>,
<    2,    14,   142,     2,    10,     4>,
<    2,    15,   152,     8,    11,     6>,
<    2,    16,   127,     1,     5,     3>,
<    2,    17,   113,     4,    16,     3>,
<    2,    18,   185,     1,     8,     6>,
<    2,    19,    28,     8,    16,     6>,
<    2,    20,   185,     1,    10,     6>,
<    3,    21,   109,     4,    14,     2>,
<    2,    22,    32,     3,    14,     2>,
<   23,    24,    22,     7,    21,     4>,
<    2,    25,   103,     9,    19,     2>,
<   26,    27,    38,     1,     8,     4>,
<   28,    29,   132,     1,     4,     5>,
<   30,    31,    23,     4,     8,     4>,
<   32,    33,    55,     8,    27,     6>,
<   34,    35,    81,     3,    17,     5>,
<   13,    36,   152,     4,    19,     6>,
<    2,    37,    36,     6,    12,     5>,
<   38,    39,    89,     6,    24,     5>,
<    2,    40,   111,     1,    10,     3>,
<    2,    41,    33,     8,    26,     4>,
<   42,    43,   115,     5,    14,     6>,
<   44,    45,   151,     3,    12,     2>,
<    2,    46,   181,     3,    10,     4>,
<   47,    48,    52,    10,    10,     5>,
<   49,    50,    25,     4,    22,     6>,
<    2,    51,    86,     9,    13,     4>,
<   52,    53,    17,    10,    25,     5>,
<   54,    55,    14,     6,    12,     6>,
<   56,    57,    59,     6,    15,     3>,
<   58,    59,    38,    10,    13,     5>,
<   60,    61,   198,     5,    11,     4>,
