NumNodes = 111;
NumAgents = 6;
Pi = 7955.000000;
wu = [0.000000 0.243590 0.166667 0.230769 0.141026 0.217948];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    42,     4,     7,     3>,
<    2,     4,   106,     5,    24,     6>,
<    2,     5,   126,     8,    22,     3>,
<    2,     6,   115,     7,    17,     5>,
<    2,     7,    46,     4,     8,     4>,
<    2,     8,    97,     2,    11,     3>,
<    2,     9,   184,     7,    21,     3>,
<    2,    10,   145,     9,    26,     2>,
<   11,    12,   112,     1,     2,     5>,
<    2,    13,    56,     4,    13,     4>,
<    2,    14,   153,     5,    21,     2>,
<    2,    15,   101,     1,     5,     3>,
<    2,    16,    69,     7,    26,     2>,
<    9,    17,    63,     5,    14,     4>,
<    2,    18,   192,     4,     5,     6>,
<    3,    19,   106,     3,     6,     5>,
<    2,    20,   114,     3,    22,     2>,
<    7,    21,    71,     8,    10,     3>,
<    2,    22,   103,     2,    11,     6>,
<    2,    23,   160,     7,    23,     4>,
<   24,    25,    23,     5,    19,     5>,
<    2,    26,   144,     4,     8,     3>,
<   27,    28,   131,     8,    22,     3>,
<    2,    29,   176,    10,    13,     6>,
<    2,    30,   131,     8,    17,     3>,
<    3,    31,   184,     6,    15,     5>,
<    2,    32,   109,     4,     8,     3>,
<   33,    34,   130,     9,     9,     3>,
<   35,    36,   152,     8,    17,     4>,
<    4,    37,   188,     7,     9,     6>,
<   38,    39,   189,    10,    29,     5>,
<   40,    41,    49,     4,    16,     2>,
<   42,    43,   112,     3,    16,     4>,
<   23,    44,    59,     9,    21,     5>,
<   45,    46,    58,     8,    25,     3>,
<    2,    47,    50,     3,    17,     4>,
<    2,    48,    50,     8,    21,     3>,
<   49,    50,   107,     4,    11,     5>,
<   51,    52,    39,     5,     6,     4>,
<   53,    54,    55,    10,    29,     4>,
<   55,    56,    67,    10,    29,     5>,
<    2,    57,    39,     9,    28,     2>,
<   58,    59,   107,     8,    13,     3>,
<   60,    61,   119,     9,    28,     3>,
<   62,    63,    67,     3,    15,     3>,
<   64,    65,    31,     1,     5,     6>,
<   66,    67,    69,     8,    24,     3>,
<   68,    69,   181,     9,    11,     5>,
<   70,    71,   115,     2,    20,     2>,
<   72,    73,   118,     6,    25,     2>,
<   74,    75,   101,     1,     4,     2>,
<   76,    77,   147,     6,    15,     6>,
<   78,    79,   188,     2,     5,     5>,
<   80,    81,    74,    10,    19,     2>,
<   82,    83,   149,     4,     9,     6>,
<   84,    83,   134,     9,    11,     6>,
<   85,    86,    90,    10,    18,     4>,
<   87,    88,   141,     2,    10,     3>,
<   89,    90,   178,     4,     8,     6>,
<   91,    92,   152,     6,    17,     6>,
<   93,    92,    95,     9,    12,     2>,
<   92,    94,   196,     4,     4,     5>,
<   95,    94,   139,     2,    16,     5>,
<   90,    94,    60,     3,     4,     3>,
<   96,    94,   102,     5,    15,     5>,
<   97,    94,    97,     8,    20,     3>,
<   77,    94,   183,     3,    15,     6>,
<   98,    94,    91,     2,    14,     5>,
<   99,    94,   120,     6,    15,     3>,
<  100,    94,    11,     3,    16,     6>,
<  101,    94,    75,     1,     7,     6>,
<  102,    94,   141,     3,    19,     5>,
<  103,    94,   147,     7,    12,     6>,
<  104,    94,    51,     8,    18,     6>,
<  105,    94,    89,     6,    25,     6>,
<  106,    94,   199,     3,    15,     4>,
<  107,    94,    37,    10,    12,     3>,
<  108,    94,    39,     3,    19,     4>,
<  109,    94,   168,     7,    10,     5>,
<  110,    94,    70,     2,    12,     5>,
<   94,   111,     0,     0,     0,     1>,
<    3,    11,     0,     0,     0,     1>,
