NumNodes = 103;
NumAgents = 6;
Pi = 7809.000000;
wu = [0.000000 0.250000 0.191176 0.250000 0.132353 0.176471];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    22,     8,    24,     3>,
<    2,     4,   145,     7,    15,     2>,
<    2,     5,    67,     8,    10,     4>,
<    2,     6,    13,     8,    21,     5>,
<    2,     7,   114,     2,    14,     3>,
<    2,     8,    32,     5,    10,     2>,
<    2,     9,   170,     2,    11,     5>,
<    2,    10,    50,     2,    10,     5>,
<    2,    11,    83,    10,    19,     6>,
<    2,    12,   174,     2,    21,     4>,
<    2,    13,   192,     5,    11,     2>,
<    2,    14,    38,    10,    29,     3>,
<    3,    15,   119,     8,    10,     6>,
<    5,    16,    83,     7,    23,     2>,
<    3,    17,   191,     5,    24,     4>,
<    2,    18,    90,     6,    20,     4>,
<    3,    19,    64,     4,     6,     6>,
<    2,    20,   115,     7,    18,     6>,
<   10,    21,   101,    10,    10,     4>,
<    5,    22,   148,     3,    17,     6>,
<    2,    23,    14,     5,    13,     3>,
<    2,    24,   176,    10,    21,     5>,
<    9,    25,    64,     9,    15,     2>,
<    2,    26,    58,     3,    15,     6>,
<   11,    27,    78,     9,    17,     3>,
<    8,    28,    99,     1,    15,     4>,
<   29,    30,   141,     8,    13,     2>,
<    6,    31,    26,     5,    21,     3>,
<   32,    33,   176,     9,    14,     5>,
<   34,    35,   122,     2,     4,     3>,
<   36,    37,    91,    10,    11,     2>,
<    2,    38,   101,     1,     8,     2>,
<    2,    39,    98,     2,    14,     6>,
<   40,    41,   118,     3,    19,     4>,
<   42,    43,   120,     1,     7,     3>,
<   44,    45,    59,     4,    15,     4>,
<   46,    47,   150,     9,    17,     6>,
<   48,    49,   100,     1,    20,     3>,
<   50,    51,    25,     2,    20,     6>,
<   52,    53,   188,     4,    19,     2>,
<   54,    55,   144,     8,    16,     4>,
<   56,    57,   156,     3,    14,     5>,
<   58,    59,   116,     4,    19,     2>,
<   60,    61,   139,     8,    11,     2>,
<   62,    63,   152,     6,    12,     2>,
<   64,    65,    98,     7,    21,     4>,
<   18,    66,    10,     2,     2,     2>,
<   67,    68,   107,     9,    10,     3>,
<   69,    70,    46,     4,    18,     2>,
<   71,    72,   196,     4,     4,     5>,
<   73,    74,   192,     5,     5,     5>,
<   75,    76,   195,     6,     9,     4>,
<   77,    76,    53,     1,    19,     5>,
<   78,    79,   191,     2,     8,     6>,
<   80,    81,   128,     3,    20,     4>,
<   82,    83,   172,     8,    11,     3>,
<   84,    74,    96,     2,     9,     5>,
<   76,    85,    48,     4,    22,     5>,
<   86,    85,   115,     8,    16,     6>,
<   79,    85,    15,     2,     3,     3>,
<   74,    85,   156,     1,     5,     5>,
<   83,    85,   105,     1,    18,     5>,
<   87,    85,   143,    10,    16,     2>,
<   88,    85,    62,     5,    24,     3>,
<   89,    85,   187,     9,    22,     5>,
<   81,    85,   184,     7,     9,     2>,
<   90,    85,    26,     3,     3,     2>,
<   91,    85,    79,     2,    17,     6>,
<   92,    85,   149,    10,    17,     5>,
<   93,    85,    45,     6,    15,     3>,
<   68,    85,   160,     3,    13,     3>,
<   94,    85,   177,     3,     7,     5>,
<   95,    85,   151,     7,    17,     5>,
<   96,    85,    91,     3,    21,     4>,
<   97,    85,   112,     9,    21,     6>,
