NumNodes = 43;
NumAgents = 3;
Pi = 3356.000000;
wu = [0.000000 0.761905 0.238095];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   101,     5,     8,     2>,
<    2,     4,   112,     4,     4,     2>,
<    2,     5,    93,    10,    12,     2>,
<    2,     6,    27,     7,    19,     3>,
<    2,     7,    54,     1,     6,     2>,
<    2,     8,   126,     1,    11,     2>,
<    2,     9,    74,     9,    17,     3>,
<    2,    10,   161,     2,     2,     3>,
<    3,    11,   193,     4,    11,     2>,
<    2,    12,   124,     4,     9,     3>,
<    2,    13,    69,     4,     4,     2>,
<    2,    14,    13,     3,     7,     2>,
<   15,    16,   128,     9,    15,     3>,
<    6,    17,   181,     7,     9,     3>,
<   18,    19,    11,     2,    11,     3>,
<    2,    20,   147,     8,    15,     3>,
<    5,    21,   152,     2,     5,     3>,
<    2,    22,    49,     8,    24,     3>,
<    7,    23,   158,     2,    17,     3>,
<   12,    24,   124,     8,    12,     3>,
<   25,    26,    46,    10,    28,     2>,
<   16,    27,    83,     7,    20,     2>,
<    3,    28,   198,    10,    18,     3>,
<   28,    29,   147,     1,    15,     3>,
<   30,    31,   194,     8,    26,     3>,
<   32,    29,   122,    10,    17,     2>,
<   33,    34,   159,    10,    16,     2>,
<   29,    35,    18,     8,    23,     3>,
<   26,    35,    23,     2,    14,     2>,
<   36,    35,   133,     1,     9,     2>,
<   34,    35,   192,     9,    10,     3>,
<   37,    35,   145,     3,    11,     2>,
<   38,    35,   160,     4,    17,     2>,
<   39,    35,   192,     6,    16,     2>,
<   40,    35,   150,     1,    10,     2>,
<   31,    35,   186,     1,    10,     3>,
<   41,    35,    56,     6,     7,     2>,
<   21,    35,    88,     9,    20,     2>,
<   42,    35,    70,     9,    24,     3>,
<   11,    35,   123,     1,    19,     2>,
<   35,    43,     0,     0,     0,     1>,
<    3,     5,     0,     0,     0,     1>,
<    3,    25,     0,     0,     0,     1>,
<    3,    32,     0,     0,     0,     1>,
<    3,    41,     0,     0,     0,     1>,
<    3,    42,     0,     0,     0,     1>,
<    4,    18,     0,     0,     0,     1>,
<    4,    12,     0,     0,     0,     1>,
<    4,    25,     0,     0,     0,     1>,
<    4,    16,     0,     0,     0,     1>,
<    4,    30,     0,     0,     0,     1>,
<    4,    33,     0,     0,     0,     1>,
<    4,    39,     0,     0,     0,     1>,
<    4,    21,     0,     0,     0,     1>,
<    4,    11,     0,     0,     0,     1>,
<    5,    18,     0,     0,     0,     1>,
<    5,    25,     0,     0,     0,     1>,
<    5,    30,     0,     0,     0,     1>,
<    5,    32,     0,     0,     0,     1>,
<    5,    38,     0,     0,     0,     1>,
<    5,    41,     0,     0,     0,     1>,
<    6,    15,     0,     0,     0,     1>,
<    6,    18,     0,     0,     0,     1>,
<    6,    31,     0,     0,     0,     1>,
<    6,    21,     0,     0,     0,     1>,
<    7,    15,     0,     0,     0,     1>,
<    7,    18,     0,     0,     0,     1>,
<    7,    30,     0,     0,     0,     1>,
<    7,    32,     0,     0,     0,     1>,
<    8,    25,     0,     0,     0,     1>,
<    8,    28,     0,     0,     0,     1>,
<    8,    32,     0,     0,     0,     1>,
<    8,    36,     0,     0,     0,     1>,
<    8,    34,     0,     0,     0,     1>,
<    8,    37,     0,     0,     0,     1>,
<    8,    38,     0,     0,     0,     1>,
<    8,    39,     0,     0,     0,     1>,
<    8,    40,     0,     0,     0,     1>,
