NumNodes = 45;
NumAgents = 3;
Pi = 3646.000000;
wu = [0.000000 0.633333 0.366667];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   181,     8,    26,     2>,
<    2,     4,    70,     7,    25,     3>,
<    2,     5,   157,     8,    11,     3>,
<    2,     6,   140,     6,    11,     3>,
<    2,     7,    73,     3,    14,     3>,
<    2,     8,   174,     8,    21,     2>,
<    2,     9,   174,    10,    27,     3>,
<    6,    10,    78,     3,     6,     2>,
<    2,    11,    10,     3,    10,     3>,
<    2,    12,    14,     2,    16,     3>,
<   13,    14,    83,     7,    17,     2>,
<    4,    15,   130,     9,    25,     2>,
<   16,    17,   126,     7,     8,     2>,
<    3,    18,   146,     9,    28,     3>,
<    2,    19,   127,    10,    14,     3>,
<    2,    20,    47,     3,    19,     3>,
<   21,    22,   112,     6,    18,     3>,
<    4,    23,    75,     7,    21,     2>,
<    3,    24,    57,     5,    18,     2>,
<    3,    25,   124,     7,     7,     3>,
<    5,    26,   110,    10,    11,     2>,
<   27,    28,   142,     6,     9,     3>,
<   29,    30,   153,     7,    22,     2>,
<   31,    30,    86,     4,    12,     2>,
<   32,    30,   146,     3,    16,     3>,
<   33,    34,   154,     1,    18,     3>,
<   25,    35,    31,     7,    21,     3>,
<   28,    36,    34,     7,    24,     2>,
<   30,    36,    94,     5,    16,     3>,
<   35,    36,    79,     2,     4,     2>,
<   37,    36,   157,     2,     5,     2>,
<   38,    36,   127,     9,    28,     2>,
<   39,    36,   103,     9,     9,     2>,
<   34,    36,   112,     2,    10,     3>,
<   40,    36,   179,     8,    10,     3>,
<   41,    36,   179,    10,    18,     2>,
<   42,    36,   111,     7,    13,     3>,
<   43,    36,    68,     4,    14,     3>,
<   44,    36,   126,    10,    17,     2>,
<   10,    36,   176,     9,    27,     3>,
<   36,    45,     0,     0,     0,     1>,
<    3,    16,     0,     0,     0,     1>,
<    3,    21,     0,     0,     0,     1>,
<    3,    27,     0,     0,     0,     1>,
<    3,    31,     0,     0,     0,     1>,
<    3,    33,     0,     0,     0,     1>,
<    3,    43,     0,     0,     0,     1>,
<    3,    44,     0,     0,     0,     1>,
<    4,    13,     0,     0,     0,     1>,
<    4,    33,     0,     0,     0,     1>,
<    5,    13,     0,     0,     0,     1>,
<    5,    21,     0,     0,     0,     1>,
<    5,    32,     0,     0,     0,     1>,
<    5,    33,     0,     0,     0,     1>,
<    5,    39,     0,     0,     0,     1>,
<    5,    43,     0,     0,     0,     1>,
<    6,    21,     0,     0,     0,     1>,
<    6,    32,     0,     0,     0,     1>,
<    6,    25,     0,     0,     0,     1>,
<    6,    43,     0,     0,     0,     1>,
<    6,    44,     0,     0,     0,     1>,
<    7,    27,     0,     0,     0,     1>,
<    7,    31,     0,     0,     0,     1>,
<    7,    32,     0,     0,     0,     1>,
<    7,    33,     0,     0,     0,     1>,
<    7,    25,     0,     0,     0,     1>,
<    7,    37,     0,     0,     0,     1>,
<    7,    38,     0,     0,     0,     1>,
<    7,    39,     0,     0,     0,     1>,
<    7,    40,     0,     0,     0,     1>,
<    7,    41,     0,     0,     0,     1>,
<    7,    43,     0,     0,     0,     1>,
<    8,    13,     0,     0,     0,     1>,
<    8,    29,     0,     0,     0,     1>,
<    8,    33,     0,     0,     0,     1>,
