NumNodes = 50;
NumAgents = 6;
Pi = 3348.000000;
wu = [0.000000 0.317073 0.219512 0.097561 0.341463 0.024391];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,    42,     9,     9,     3>,
<    2,     4,    68,     9,    28,     3>,
<    2,     5,   109,     3,    21,     4>,
<    3,     6,    68,     3,    14,     5>,
<    2,     7,   164,    10,    16,     6>,
<    2,     8,    10,     4,    16,     4>,
<    2,     9,   109,    10,    22,     6>,
<    2,    10,   128,     5,    22,     6>,
<    5,    11,   121,     3,     7,     3>,
<    2,    12,    85,     9,    17,     3>,
<   13,    14,   147,     3,    16,     5>,
<   11,    15,   182,     1,    10,     2>,
<   16,    17,   138,     5,    13,     5>,
<   18,    19,   119,     1,    15,     5>,
<    2,    20,    11,     1,    17,     5>,
<    2,    21,   146,    10,    18,     3>,
<   22,    23,   120,     9,    15,     3>,
<   24,    25,   175,     5,    23,     4>,
<    2,    23,    22,     8,    25,     4>,
<   26,    27,   150,    10,    15,     6>,
<   28,    29,   122,     9,    17,     4>,
<   30,    31,   111,     3,    20,     5>,
<   32,    33,   143,    10,    15,     5>,
<   34,    35,    54,     9,    16,     6>,
<   36,    37,   176,     6,     7,     5>,
<   35,    37,    83,     8,    25,     4>,
<   38,    39,   162,    10,    13,     3>,
<   31,    37,   115,     8,    15,     4>,
<   40,    41,   172,     7,    17,     6>,
<   42,    43,   155,     8,    17,     3>,
<   37,    44,   142,     6,    12,     5>,
<   43,    44,   128,    10,    29,     2>,
<   41,    44,   157,     8,    20,     5>,
<   39,    44,    31,     9,    21,     3>,
<   45,    44,    70,     6,     6,     2>,
<   27,    44,   140,    10,    21,     5>,
<   46,    44,    37,     9,    25,     6>,
<   47,    44,    46,     8,    19,     4>,
<   48,    44,    48,     1,     6,     5>,
<   49,    44,   177,     9,    14,     3>,
<   44,    50,     0,     0,     0,     1>,
<    3,    24,     0,     0,     0,     1>,
<    3,    26,     0,     0,     0,     1>,
<    3,    28,     0,     0,     0,     1>,
<    3,    30,     0,     0,     0,     1>,
<    3,    42,     0,     0,     0,     1>,
<    4,    13,     0,     0,     0,     1>,
<    4,    11,     0,     0,     0,     1>,
<    4,    22,     0,     0,     0,     1>,
<    4,    28,     0,     0,     0,     1>,
<    4,    38,     0,     0,     0,     1>,
<    4,    31,     0,     0,     0,     1>,
<    4,    40,     0,     0,     0,     1>,
<    4,    42,     0,     0,     0,     1>,
<    4,    48,     0,     0,     0,     1>,
