NumNodes = 49;
NumAgents = 6;
Pi = 3968.000000;
wu = [0.000000 0.250000 0.250000 0.125000 0.250000 0.125000];
CmaxUB = 10000;
dailyRewardFactor = 1;
userParam = "";
Arcs = {
//fromnode,tonode,cost,pLB,pUB,agent;
<    1,     2,     0,     0,     0,     1>,
<    2,     3,   131,     9,    10,     5>,
<    2,     4,   169,     4,     9,     3>,
<    2,     5,   183,     1,    13,     4>,
<    2,     6,    75,     2,    16,     4>,
<    2,     7,   110,     6,    10,     4>,
<    2,     8,   191,     6,     7,     4>,
<    3,     9,   150,    10,    13,     3>,
<    2,    10,    87,     1,     5,     3>,
<    3,    11,    67,     3,     9,     2>,
<    4,    12,    94,     7,    15,     5>,
<    2,    13,   131,     1,     9,     4>,
<   14,    15,    95,     6,    23,     4>,
<    2,    16,   151,     4,    14,     4>,
<    2,    17,    85,     9,    12,     5>,
<    3,    18,   151,     4,     8,     2>,
<   10,    19,   140,     8,    22,     2>,
<   20,    21,   195,     5,    11,     2>,
<   22,    23,   150,     9,    26,     4>,
<   24,    25,   178,     8,     9,     3>,
<   26,    27,   144,     1,    19,     6>,
<   28,    29,    71,    10,    21,     6>,
<   30,    31,    38,     6,    18,     2>,
<   32,    33,   108,     3,    14,     6>,
<   34,    35,    29,     2,    14,     4>,
<   36,    33,   179,    10,    13,     6>,
<    2,    37,    19,     1,     2,     3>,
<   25,    38,    40,     4,    15,     3>,
<   38,    39,   143,     1,     2,     5>,
<   40,    39,   130,     8,    18,     5>,
<   41,    39,    36,     9,    27,     6>,
<   42,    39,    44,     2,    11,     4>,
<   43,    39,   140,     4,    15,     6>,
<   44,    39,    94,     2,     2,     5>,
<   35,    39,   156,     9,    28,     6>,
<   45,    39,    31,     4,    21,     5>,
<   46,    39,   119,     8,    25,     3>,
<   47,    39,   171,     4,    18,     5>,
<   19,    39,    36,     4,    19,     5>,
<   48,    39,    95,     4,     5,     2>,
<    3,    39,    69,     6,    22,     3>,
<   39,    49,     0,     0,     0,     1>,
<    3,    20,     0,     0,     0,     1>,
<    3,    48,     0,     0,     0,     1>,
<    4,    14,     0,     0,     0,     1>,
<    4,    20,     0,     0,     0,     1>,
<    4,    22,     0,     0,     0,     1>,
<    4,    32,     0,     0,     0,     1>,
<    4,    34,     0,     0,     0,     1>,
<    4,    25,     0,     0,     0,     1>,
<    4,    19,     0,     0,     0,     1>,
<    4,    48,     0,     0,     0,     1>,
<    5,    14,     0,     0,     0,     1>,
<    5,    24,     0,     0,     0,     1>,
<    5,    26,     0,     0,     0,     1>,
<    5,    36,     0,     0,     0,     1>,
<    6,    20,     0,     0,     0,     1>,
<    6,    28,     0,     0,     0,     1>,
<    6,    30,     0,     0,     0,     1>,
<    6,    32,     0,     0,     0,     1>,
<    6,    36,     0,     0,     0,     1>,
<    6,    25,     0,     0,     0,     1>,
<    6,    35,     0,     0,     0,     1>,
<    6,    46,     0,     0,     0,     1>,
<    6,    19,     0,     0,     0,     1>,
<    7,    14,     0,     0,     0,     1>,
<    7,    20,     0,     0,     0,     1>,
<    7,    25,     0,     0,     0,     1>,
<    7,    44,     0,     0,     0,     1>,
<    7,    47,     0,     0,     0,     1>,
<    8,    22,     0,     0,     0,     1>,
<    8,    24,     0,     0,     0,     1>,
<    8,    28,     0,     0,     0,     1>,
<    8,    30,     0,     0,     0,     1>,
<    8,    36,     0,     0,     0,     1>,
<    8,    45,     0,     0,     0,     1>,
<    8,    47,     0,     0,     0,     1>,
<    9,    24,     0,     0,     0,     1>,
<    9,    26,     0,     0,     0,     1>,
